Cycle_number,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B16,B17,B18,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C16,C17,C18,D1,D2,D3,D4,D5,D6,D7,D8,D16,D17,D18,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E16,E17,E18,F1,F2,F3,F4,F5,F6,F7,F8,F16,F17,F18,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G16,G17,G18,H1,H2,H3,H4,H5,H6,H7,H8,H16,H17,H18,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I16,I17,I18,J1,J2,J3,J4,J5,J6,J7,J8,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,L1,L2,L3,L4,L5,L6,L7,L8,M1,M2,M3,M4,M5,M6,M7,M8,M9,M11,M12,N1,N2,N3,N4,N5,N6,N7,N8,O1,O2,O3,O4,O5,O6,O7,O8,O9,O11,O12,P1,P2,P3,P4,P5,P6,P7,P8,P16,P17,P18
20,3478.75,3564.31,3488.37,3529.16,3465.91,3493.9,3454.71,3601.99,3519.2,3562.67,3651.07,3695.28,4622.6,4561.92,4620.57,3526.34,3774,3803.46,3683.05,3712.97,3744.9,3772.88,3714.96,3679.04,3854.34,3709.61,3561.39,3547.51,3571.61,3559.75,3566.68,3530.34,3523.02,3519.23,3545.08,3643.24,3577.25,3520.09,4325.73,4443.05,4520.21,3593.86,3614.41,3738.55,3703.44,3703.99,3707.29,3747.06,3745.93,3541.51,3706.42,3703.24,3525.99,3559.35,3536.81,3555.44,3504.42,3625.54,3583.36,3572.85,3555.59,3572,3506.52,3571.56,4014.39,4015.57,4062.78,3542.56,3595.96,3706.45,3758.13,3737.58,3642.07,3847.64,3791.81,3621.31,3721.9,3624.44,3574.26,3572.64,3569.4,3620.37,3576.97,3626.87,3537.91,3427.52,3474.29,3585.42,3500.75,3597,3805.12,3858.15,3721.87,3567.21,3683.5,3652.19,3636.69,3650.02,3663.98,3752.26,3597.75,3618.89,3662.23,3660.39,3497.33,3597.28,3473.54,3599.31,3576.9,3582.59,3450.6,3516.76,3547.24,3526.37,3541.84,3467.83,3574.92,3577.33,3648.14,3615.04,3657.23,3689.96,3625.13,3742.49,3607.57,3703.82,3667.86,3619.96,3610.67,3543.82,3481.97,3486.38,3565.69,3544.01,3491.85,3480.45,3521.78,3438.59,3435.86,3574.52,3699.83,3788.66,3717.48,3721.64,3665.18,3684.55,3705.03,3671.19,3707.14,3612.14,3530.31,3536.81,3492.9,3522.11,3528.83,3517.86,3454.43,3481.81,3732.2,3776.06,3735.9,3763,3763.4,3578.22,3630.17,3594.81,3622.08,3635.86,3604.87,3545.23,3510.6,3550.3,3532.78,3471.92,3529.84,3502.68,3451.32,3714.8,3722.91,3818.1,3678.42,3652.22,3617.43,3609.24,3603.87,3507.23,3552.93,3557.08
21,3486.13,3565.21,3488.49,3531.98,3469.82,3490.5,3456.18,3600.23,3515.27,3562.24,3645.94,3692.42,4713.44,4653.4,4711.82,3526.15,3773.4,3804.6,3680.4,3713.72,3746.34,3771.67,3715.67,3738.18,3927.57,3769.38,3563.63,3546.96,3572.71,3559.29,3568.78,3534.69,3520.93,3519.07,3544.85,3644.43,3575.22,3523.44,4418.56,4545.46,4622.31,3593.84,3617.41,3740.06,3703.68,3704.05,3708.63,3745.12,3747.21,3555.87,3725.17,3721.16,3522.96,3557.01,3536.68,3559.63,3507.57,3625.45,3581.69,3575.62,3554.78,3579.29,3508.86,3572.15,4120.85,4125.47,4177.97,3551.21,3593.92,3709.95,3753.16,3736.96,3637.34,3845.61,3797.08,3635.41,3732.07,3632.87,3572.78,3576.95,3569.19,3620.26,3570.37,3630.7,3532.38,3426.39,3477.89,3586.74,3503.71,3595.57,3916.35,3976.27,3824.37,3566.97,3688.15,3653.62,3638.25,3649.8,3666.79,3752.42,3595.57,3623.63,3665.08,3670.54,3498.15,3598.35,3472.7,3598.35,3577.6,3581.75,3454.38,3523.44,3548.08,3526.79,3544.44,3469.54,3654.86,3655.21,3736.1,3614.91,3658.36,3694.19,3629.12,3743.85,3610.74,3708.67,3670.78,3616.04,3611.81,3541.87,3488.9,3489.04,3565.82,3544.77,3491.38,3483.65,3520.1,3439.7,3434,3573.22,3700.17,3789.25,3717.21,3722.38,3662.74,3679.12,3702.76,3666.16,3704.69,3615.59,3528.45,3538.46,3495.75,3518.39,3525.23,3520.55,3458.27,3483.2,3730.87,3772.24,3737.33,3762.11,3759.18,3577.14,3632.08,3596.49,3622.28,3641.27,3603.57,3543.77,3509.54,3555.81,3533.08,3466.65,3530.72,3499.67,3450.78,3711.85,3725.46,3814.44,3671.85,3652.2,3624.28,3610.18,3602.1,3508.91,3559.09,3561.6
22,3484.37,3563.55,3488.35,3530.9,3466.43,3493.26,3451.77,3600.6,3519.24,3559.65,3651.16,3697.04,4803.24,4738.04,4796.76,3522.58,3776.39,3806.01,3682.32,3713.69,3750.4,3765.97,3713.66,3824.78,4028.48,3857.94,3561.5,3546.93,3574.72,3565.77,3569.82,3535.98,3528.8,3518.83,3550.68,3648.27,3582.83,3523.8,4508.41,4640.47,4719.43,3595.19,3610.79,3736.71,3701.91,3705.92,3707.12,3750.09,3749.81,3589.74,3759.19,3753.66,3529.44,3559.99,3541.36,3557.85,3505.41,3631.83,3586.16,3578.02,3562.9,3576.12,3512.32,3577.79,4227.63,4234.37,4290.26,3545.5,3594.3,3709.22,3763.15,3737.31,3637.62,3845.54,3798.11,3649.42,3752.31,3654.48,3574.78,3579.46,3572.14,3623.19,3578.3,3632.14,3531.57,3426.04,3477.56,3589.08,3505.89,3600.98,4021.32,4086.21,3922.89,3568.64,3687.79,3654.53,3637.92,3652.21,3663.08,3752,3596.88,3628.32,3673.45,3671.23,3493.39,3596.5,3476.19,3597.2,3575.61,3587.71,3447.87,3516.27,3548.69,3530.78,3546.66,3469.59,3756.64,3755.89,3843.22,3618.57,3661.53,3694.32,3628.88,3745.23,3608.29,3706.94,3674.18,3620.54,3616.72,3547.36,3492.11,3491.52,3565.31,3544.92,3493.62,3485.92,3525.34,3443.55,3438.28,3571.58,3700.73,3794.78,3725.39,3723.88,3662.49,3685.05,3706.68,3671.85,3707.24,3614.92,3532.19,3536.12,3495.77,3521.53,3526.09,3516.86,3457.56,3483.32,3734.61,3775.62,3737.58,3765.09,3757.64,3581.52,3631.11,3600.74,3623.08,3639.91,3610.48,3549.7,3511.61,3554.35,3535.54,3470.84,3531.11,3499.37,3452.66,3710.73,3727.94,3816.56,3675.54,3660.31,3623.16,3614.64,3611.25,3510.97,3556.36,3561.56
23,3484.36,3573.37,3494.31,3533.7,3471.31,3498.73,3457.12,3595.35,3522.16,3565.05,3654.83,3699.84,4881.87,4813.34,4878.56,3525.61,3774.39,3806.86,3686.46,3713.71,3748.02,3770.67,3715.95,3924.69,4160.16,3970.08,3565.25,3551.84,3578.16,3565.76,3579.11,3541.08,3524.94,3527.37,3551,3652.21,3580.67,3526.56,4584.66,4725.9,4804.17,3597.76,3618.78,3738.45,3704.63,3703.58,3711.05,3752.24,3755.09,3632.03,3817.32,3805.6,3528.92,3558.71,3541.98,3558.61,3504.82,3630.38,3583.48,3580.48,3558.91,3578.45,3510.36,3576.51,4320.27,4336.42,4394.38,3550.98,3593.81,3708.76,3757.53,3737.97,3641.89,3843.9,3802.99,3681.4,3783.73,3685.46,3580.01,3572.3,3571.13,3625.03,3573.71,3637.18,3533.01,3430.7,3482.95,3594.66,3519.3,3601.55,4116.34,4194.62,4016.59,3573.98,3689.52,3659.5,3640.99,3657.02,3668.69,3749.56,3601.68,3637.98,3678.97,3680.94,3498.55,3598.53,3476.06,3598.26,3584.39,3587.28,3452.25,3519.77,3552.7,3533.95,3548.55,3472.92,3861.52,3863.15,3960.49,3620.74,3660.16,3696.98,3632.18,3746.28,3610.64,3710.85,3679.45,3624.7,3615.17,3544.47,3487.7,3494.09,3569.83,3546.23,3492,3487.29,3523.24,3441.39,3440.07,3573.6,3705.72,3794.54,3723.87,3726.59,3665.56,3683.43,3708.19,3668.04,3711.86,3615.4,3532.44,3536.44,3500.57,3519.62,3529.67,3518.82,3457.02,3478.9,3737.42,3777.83,3740.32,3761.95,3760.03,3578.55,3629.95,3594.7,3628.01,3644.49,3610.67,3544.62,3519.61,3557.19,3533.01,3470.98,3538.64,3498.85,3452.34,3714.06,3727.94,3817.23,3684.22,3662.76,3630.14,3616.49,3609.97,3509.94,3555.12,3563.1
24,3487.72,3570.85,3495.32,3541.35,3475.26,3502.33,3459.11,3595.92,3528.41,3563.9,3659.07,3705.61,4945.88,4882.02,4950.65,3527.67,3779.68,3811.09,3688.75,3711.19,3752.91,3771.76,3723.14,4045.03,4290.2,4087.61,3567.71,3553.22,3579.18,3568.04,3581.41,3538.21,3527.76,3528.18,3559.62,3659.31,3586.13,3537.75,4652.84,4800.84,4888.19,3608,3622.26,3741.71,3712.45,3711.01,3712.3,3748.11,3758.68,3704.55,3905.97,3890.8,3532.51,3564.68,3544.34,3566.02,3504.1,3639.56,3587.04,3586.86,3563.87,3589.37,3515.5,3586.23,4409.09,4423.01,4485.36,3558.63,3598.91,3712.64,3765.75,3742.44,3643.8,3848.6,3811.35,3734.28,3844.6,3739.86,3582.81,3581.4,3572.23,3627.8,3577.84,3644.58,3538.8,3435.04,3483.06,3601.83,3532.32,3606.37,4213.98,4287.55,4104.96,3583.51,3689.91,3664.11,3649.34,3657.05,3672.38,3757.92,3608.11,3646.62,3696.74,3699.8,3497.07,3604.66,3477.1,3599.84,3581.84,3595.19,3451.31,3520.86,3557.19,3540.36,3558.09,3477.42,3972.01,3969.39,4072.05,3621.93,3666.61,3695.02,3632.11,3750.47,3613.33,3711.7,3681.27,3630.41,3619.63,3544.71,3491.77,3497.35,3574.62,3548.94,3497.17,3495.8,3527.41,3448.92,3442.55,3578.64,3704.33,3797.1,3725.14,3727.17,3662.92,3691.72,3711.61,3673.06,3714.53,3623.8,3533.41,3543.49,3507.62,3522.4,3528.66,3523.54,3462.97,3486.68,3740.39,3778.72,3742.72,3763.56,3764.49,3580.95,3634.44,3602.78,3627.82,3645.77,3605.72,3550.87,3518.14,3562.47,3534.9,3473.14,3536.74,3504.83,3457.51,3727.26,3731.54,3820.36,3685.72,3671.15,3634.79,3620.41,3617.45,3507.41,3552.38,3560.04
25,3482.42,3572.63,3499.98,3548.32,3475.94,3514.35,3460.72,3597.31,3536.23,3570.75,3675.97,3719.84,5008.63,4946.91,5011.39,3535.48,3787.14,3813.91,3696.11,3715.65,3760.74,3771.61,3719.79,4158.14,4430.93,4206.33,3569.16,3562.12,3590.42,3567.81,3585.18,3554.67,3535.54,3544.41,3565.68,3675.44,3604.03,3561.15,4717.74,4873.92,4962.11,3625.27,3629.67,3749.82,3718.8,3719.97,3723.36,3748.93,3767.21,3799.71,4024.33,3996.63,3538.75,3565.52,3552.08,3571.17,3511.86,3658.5,3589.81,3599.82,3568.22,3602.02,3518.89,3600.1,4490.9,4509.57,4578.32,3575.72,3599.43,3720.03,3771.69,3738.6,3639.35,3848.22,3819.77,3809.54,3935.7,3817.7,3588.16,3592.72,3580.1,3639.62,3584.35,3661.47,3542.96,3442.96,3489.93,3613.51,3556.23,3617.47,4298.8,4381.07,4185.62,3594.25,3695.61,3672.1,3652.19,3655.1,3675.64,3758.98,3621.39,3672.02,3726.54,3724.6,3499.3,3614.36,3480.9,3608.82,3593.17,3604.42,3455.12,3520.71,3572.39,3548.76,3575.92,3490.51,4078.8,4068.38,4183.11,3635.64,3676.44,3695.68,3637.8,3753.91,3617.48,3730.11,3698.17,3630.11,3626.23,3549.07,3498.87,3508.81,3581.89,3547.86,3504.35,3512.85,3534.35,3455.59,3460.43,3580.05,3698.63,3804.98,3736.54,3729.98,3672.44,3699.93,3721.66,3672.61,3712.5,3625.5,3541.49,3548.5,3513.61,3520.07,3536.05,3526.32,3472.45,3487.59,3747.73,3788.54,3762.58,3772.4,3769.66,3587.73,3641.03,3610.21,3643.85,3649.34,3608.64,3557.56,3530.15,3567.29,3531.83,3473.54,3548.1,3507.43,3465.18,3731.23,3747.11,3828.99,3693.85,3687.63,3643.03,3626.87,3626.42,3506.67,3553.85,3560.58
26,3497.64,3583.64,3515.78,3572.58,3483.65,3530.51,3470.38,3599.55,3555.95,3580,3703.21,3747.01,5065.56,4999.73,5064.79,3545.06,3799.09,3827.67,3712.95,3723.14,3770.13,3775.99,3725.61,4266.53,4568.78,4324.11,3582.49,3581.1,3605.16,3580.39,3600.09,3566.96,3545.11,3563.28,3588.68,3707,3620.43,3590.37,4776.38,4937.05,5029.76,3651.8,3646.96,3760.89,3725.53,3730.12,3736.1,3754.36,3785.96,3902.2,4148.66,4117.01,3551.21,3573.19,3562.89,3587.89,3524.92,3686.39,3597.42,3625.83,3580.04,3622.8,3529.18,3626.77,4560.83,4588.74,4660.83,3598.42,3598.22,3731.28,3784.13,3742.32,3644.87,3852.24,3843.9,3914.92,4051.75,3923.55,3600.94,3609.12,3581.52,3650.71,3590.02,3692.55,3555.43,3456.41,3500.5,3638.61,3596.49,3631.15,4377.39,4466.08,4262.53,3616.87,3700.8,3683.74,3667.69,3656.99,3677.67,3769.94,3634.85,3715.7,3769,3769.51,3502.6,3630.32,3493.2,3624.58,3614.26,3626.67,3464.06,3535.88,3594.18,3570.35,3602.68,3511.31,4169.85,4172.69,4290.65,3653.58,3691.98,3694.47,3644.43,3760.66,3625.43,3744.61,3712.95,3647.57,3637.63,3553.71,3510.73,3527.62,3591.55,3550.01,3517.25,3542.9,3547.96,3465.59,3490.09,3583.56,3700.8,3813.39,3741.75,3739.31,3680.73,3713.75,3743.58,3674.6,3724.83,3641.98,3545.96,3555.26,3528.47,3523.9,3545.03,3533.31,3493.55,3505.66,3754.61,3805.32,3772.72,3773.84,3779.88,3594.31,3657.19,3623.81,3660.54,3661.54,3609.08,3562.69,3545.15,3585.29,3538.73,3485.54,3567.4,3522.42,3478.5,3754.69,3762.58,3839.4,3714.79,3720.26,3666.27,3642.6,3645.89,3508.09,3553.97,3561.25
27,3515.57,3604.71,3538.06,3605.08,3494.24,3566.44,3482.16,3595.24,3585.15,3602.48,3744.56,3786.88,5110.22,5052.25,5113.76,3563.4,3816.07,3855.12,3732.13,3726.26,3792.01,3768.36,3731.32,4376.65,4697.18,4437.61,3613.62,3608.53,3635.24,3603.23,3631.62,3606.07,3568.08,3605.45,3626.49,3751.12,3658.87,3648.81,4829.98,5002.09,5084.99,3695.57,3675.86,3780.1,3747.74,3761.42,3761.06,3758.19,3813.92,4018.92,4287.31,4246.7,3577.58,3585.88,3591.58,3614.7,3546.4,3731.06,3613.9,3674.01,3607.66,3665.82,3557,3673.21,4630.89,4658.34,4734.31,3639.67,3608.86,3756.42,3806.91,3742.94,3649.2,3866.04,3894.03,4034.65,4183.91,4047.82,3626.99,3642.33,3590.84,3680.58,3610.27,3732.94,3573.12,3482.76,3517.5,3688.48,3663.72,3667.59,4452.19,4543.71,4327.36,3664.76,3711.41,3704.04,3693.34,3664.45,3695,3785.81,3675.87,3784.87,3847.69,3843.03,3514.97,3666.62,3505.34,3645.83,3646.11,3663.57,3470.05,3546.71,3629.93,3606.58,3655.98,3542.28,4269.69,4269.05,4393.22,3684.69,3722.64,3697.8,3660.6,3779.75,3641.58,3771.37,3752.36,3674.92,3662.95,3565.84,3537.6,3563.95,3617.68,3556.7,3536.31,3585.59,3575.87,3495.91,3523.77,3598.4,3705.83,3832.4,3761.93,3753.93,3691.32,3738.24,3770.49,3678.25,3747.49,3666.96,3566.07,3568,3558.36,3525.54,3557.68,3551.18,3517.18,3523.23,3774.9,3836.9,3808.23,3776.89,3796.39,3609.47,3684.16,3645.06,3687.2,3683.65,3620.03,3587.99,3569.94,3614.94,3549.13,3505.45,3596.73,3546.31,3512.62,3785.52,3798.33,3869.81,3741.92,3763.17,3697.71,3667.88,3682.19,3509.99,3552.44,3560.77
28,3537.85,3633.28,3583.86,3661.32,3512.47,3620.07,3506.31,3598.84,3641.37,3639.39,3816.75,3852.53,5157.82,5099.58,5163.13,3598.35,3854.06,3899.51,3775.32,3735.33,3832.18,3775.39,3748.2,4474.99,4812.52,4541.26,3652.4,3649.35,3667.56,3632.98,3674.83,3664.13,3599.88,3669.5,3690.21,3823.1,3717.26,3726.11,4878.53,5047.27,5141.08,3769.01,3729.44,3823.64,3789.91,3810.71,3798.41,3762.23,3870.2,4126.15,4420.57,4375.67,3618.06,3609.3,3635.28,3657.59,3579.99,3804.26,3634.87,3738.05,3645.41,3723.59,3592.97,3735.96,4695.93,4725.04,4801.89,3706.67,3614.08,3792.51,3846.38,3747.28,3658.64,3876.82,3959.59,4155.81,4325.32,4167.97,3669.11,3696.15,3615.5,3728.52,3635.53,3802.74,3606.55,3527.34,3551.78,3756.4,3748.57,3717.61,4519.5,4615.61,4389.89,3727.47,3724.62,3747.65,3736.77,3671.02,3722.07,3821.1,3730.84,3877.24,3953.36,3941.43,3535.28,3715.54,3529.66,3687.71,3702.22,3715.8,3488.01,3568.29,3691.51,3666.79,3724.46,3601.11,4349.07,4353.55,4487.65,3732.35,3769.63,3699.34,3684.27,3811.32,3676.88,3818.81,3813.92,3722.99,3698.62,3587.98,3573.71,3614.21,3655.74,3567.87,3569.59,3651.47,3617.55,3535.29,3589.74,3614.96,3705.4,3863.3,3794.82,3778.67,3716.15,3782.05,3824.14,3677.05,3776.43,3715.08,3595.27,3601.18,3599.22,3533.32,3580.44,3579.88,3561.85,3554.29,3808.45,3881.19,3861.72,3788.52,3826.45,3638.09,3727.84,3689.61,3733.57,3716.48,3625.89,3622.14,3620.29,3655.36,3551.92,3542.69,3652.77,3585.48,3560.69,3841.89,3854.11,3912.41,3790.44,3838.45,3755.76,3710.06,3738.08,3508.18,3557.06,3559.55
29,3585.64,3684.16,3646.65,3741.5,3547.13,3691.35,3545.73,3598.48,3713.72,3697.86,3910.74,3945.99,5197.19,5134.85,5206.39,3660.71,3910.93,3963.89,3843.37,3756.81,3895.18,3772.7,3776.55,4565.16,4922.32,4639.02,3718.48,3718.59,3741.6,3689.87,3746.64,3737.15,3656.43,3748.39,3775.58,3922.87,3802.98,3822.09,4918.73,5097.5,5187.03,3858.74,3798.3,3881.67,3852.47,3882.99,3861.13,3777.29,3952.22,4226.1,4543.1,4497.13,3687.89,3657.71,3696.48,3725.06,3638.85,3898.83,3675.79,3822.12,3711.04,3812.53,3647.2,3832.72,4747.56,4784.37,4861.19,3791.94,3623.07,3851.69,3912.56,3750.49,3669.48,3899.74,4056.61,4273.73,4460.43,4291.75,3736.06,3774.8,3652.25,3801.81,3687.36,3905.41,3662.9,3597.01,3608.69,3845.77,3849.31,3797.67,4580.99,4675.55,4446.27,3820.51,3757.75,3817.52,3805.65,3687.19,3767.86,3876.18,3818.46,3992.3,4073.43,4061.75,3562.23,3794.74,3572.75,3750.14,3777.36,3797.65,3513.11,3608.91,3775.62,3745.7,3814.3,3674.72,4430.76,4432.85,4569.15,3809.49,3847.48,3702.39,3728.93,3862.36,3728.5,3896.88,3902.54,3784.59,3756.15,3621.36,3631.05,3693.63,3721.44,3582.08,3622.87,3738.74,3680.28,3603.99,3671.48,3650.81,3709.93,3925.19,3858.75,3825.52,3754.03,3855.73,3900.27,3689.26,3830.51,3777.25,3637.71,3644.54,3670.42,3538.45,3621.84,3630.41,3632.85,3610.65,3866.48,3958,3951.09,3804.46,3886.76,3679.37,3794.88,3754.54,3812.89,3772,3647.71,3682.25,3686.09,3725.05,3574.7,3591.76,3726.12,3647.64,3631.84,3925.24,3940.9,3980.49,3861.42,3930.21,3831.93,3780.93,3817.08,3506.76,3558.4,3564.47
30,3642.23,3761.03,3728.58,3827.47,3597.69,3778.6,3606.49,3601.12,3801.15,3776.53,4000.18,4047.47,5232.23,5168.31,5240.74,3734.36,3997.08,4059.28,3932.63,3786.88,3983.04,3780.41,3831.1,4647.42,5022.06,4723.88,3803.03,3804.21,3833.11,3760.08,3834.32,3829.66,3734.07,3848.14,3873.61,4037.04,3908.98,3919.8,4950.96,5137.58,5228.63,3966.26,3895.76,3976.34,3934.97,3978.27,3955.7,3804.95,4054.77,4323.27,4663.63,4610.1,3771.51,3723.18,3784.34,3811.37,3711.12,4011.24,3741.27,3922.5,3799.33,3914.19,3725.75,3932.76,4795.49,4836.05,4916.38,3899.66,3646.84,3940.98,4004.58,3759.04,3701.3,3947.05,4173.96,4388.4,4588.85,4409.95,3819.29,3868.38,3712.3,3886.88,3758.22,4010.85,3735.38,3674.12,3675.23,3947.69,3949.54,3892.36,4632.28,4733.07,4497.41,3923.35,3814.35,3907.71,3898.19,3717.33,3833.12,3955.96,3917.75,4116.39,4207.02,4196,3616.67,3891.56,3639.86,3840.39,3876.61,3899.03,3562.16,3667.79,3873.35,3845.78,3912.44,3766.39,4495.26,4505.94,4649.48,3904.89,3939.27,3708.68,3796.63,3935.08,3803.14,3997.57,4007.04,3871.48,3840.59,3675.19,3706.53,3779.1,3806.52,3619.93,3699.94,3834.54,3765.83,3683.6,3757.02,3704.04,3719.03,4009.62,3939.61,3893.75,3823.07,3949.99,4004.12,3707.97,3902.92,3868.35,3705.98,3717.05,3752.78,3561.21,3692.02,3700.32,3707.94,3686.44,3946.17,4057.32,4054.88,3840.38,3965.31,3748.36,3883.64,3845.1,3903.14,3854.68,3681.74,3754.79,3772.18,3816.28,3610.41,3665.55,3822.09,3723.68,3718.12,4029.84,4044.15,4075.17,3960.63,4039.82,3925.9,3872.43,3916.7,3509.71,3550.51,3561.04
31,3720.65,3853.01,3817.8,3929.61,3665.71,3865.75,3685.18,3602.6,3892.59,3873.47,4108.53,4157.63,5264.57,5200.9,5277.04,3821.9,4105.4,4171.52,4043.08,3841.04,4090.73,3784.95,3903.71,4726.24,5116.03,4804.33,3892.02,3907.69,3938.15,3857.37,3937.87,3928.08,3829.06,3944.93,3982.38,4149.78,4008.13,4013.56,4985.78,5173.16,5271.32,4073.36,3998.42,4078.89,4041.26,4088.03,4060.8,3849.17,4172.92,4412.33,4776.45,4718.17,3873.56,3813.42,3880.68,3914.89,3801.87,4124.75,3826.55,4030.7,3902.98,4025.91,3820.87,4029.25,4837.7,4881.68,4967.55,4002.88,3676.62,4050.28,4117.29,3773.55,3743.68,4021.57,4295.61,4497.12,4713.73,4512.59,3922.26,3976.49,3790.15,3999.17,3851.47,4127.02,3825.32,3764.28,3767.11,4058.91,4048.9,3997.54,4686.58,4789.06,4547.23,4027.65,3890.51,4015.1,4007.23,3765.74,3927.55,4060.42,4019.49,4237.44,4345.87,4321.99,3682.85,3988.46,3725.01,3941.36,3981.42,3993.04,3627.97,3753.65,3974.67,3953.93,4013.74,3859.49,4559.6,4571.55,4720.35,4007.87,4050.27,3715.92,3892.93,4042.12,3894.48,4116.72,4121.11,3969.43,3941.86,3752.22,3793.19,3871.24,3902.94,3672.85,3789.18,3930.31,3869.8,3773.53,3850.62,3772.65,3728.86,4112.83,4048.45,3986.62,3910.77,4061.22,4112.97,3734.21,3996.95,3966.67,3786.82,3808.33,3843.49,3582.29,3778.17,3790.02,3800.26,3776.17,4053.87,4173.51,4168.88,3896.87,4063.82,3833.86,3985.99,3944.26,4009.9,3954.87,3735.66,3837.01,3865.88,3912.68,3666.73,3750.76,3921.43,3813.97,3808.65,4147.88,4157.75,4198.57,4067.39,4148.36,4034.3,3972.15,4024.35,3510.32,3552.38,3559.6
32,3813.04,3948.86,3907.13,4022.3,3746.03,3962.61,3771.98,3606.2,3978.14,3968.25,4208.01,4251.22,5288.33,5232.38,5305.5,3918.63,4224.66,4288.22,4154.31,3914.81,4204.81,3805.24,3998.69,4799.65,5202.9,4882.21,3995.02,4003.14,4040.65,3959.6,4040.5,4028.82,3923.63,4045.87,4086.36,4262.31,4115.98,4109.47,5015.63,5198,5301.93,4178.29,4108.52,4199.73,4160.04,4203.41,4176.14,3915.62,4287.72,4491.98,4882.38,4818.24,3970.19,3910.41,3977.61,4011.05,3900.82,4225.9,3923.13,4130.22,4015.01,4130.62,3913.87,4127.75,4878.57,4929.74,5010.11,4112.62,3729.51,4164.76,4237.29,3800.54,3814.42,4120.99,4411.38,4593.95,4825.69,4620.6,4024.02,4081.66,3885.61,4109.29,3947.43,4233.31,3926.91,3852.71,3861.8,4161.41,4138.12,4105.75,4729.01,4834.92,4588.85,4128.59,3996.68,4127.38,4115.67,3832.99,4025.21,4178.47,4124.57,4353.63,4473.6,4443.52,3770.34,4090,3818.17,4049.83,4086,4094.3,3708.77,3846.66,4076.28,4056.4,4103.58,3954.67,4617.97,4629.15,4783.89,4113.61,4158.69,3730.52,3991.65,4151.04,3996.37,4230.77,4227.56,4067.65,4050.69,3841.61,3884.84,3962.18,4003.24,3746.39,3884.44,4022.47,3971.54,3859.33,3943.06,3856.12,3746.45,4234.68,4154.13,4093.06,4009.81,4171.73,4222.13,3782.05,4105.86,4071.01,3887.4,3906.55,3936.5,3630.52,3871.5,3893.59,3889.49,3869.34,4165.9,4292.05,4277.62,3976.16,4170.76,3929,4091.02,4049.52,4116.49,4060.38,3810.07,3914.15,3961.25,4011.42,3742.22,3841.79,4020.47,3892.05,3898.11,4263.55,4279.58,4325.34,4176.08,4251.39,4143.4,4082.38,4130.88,3508.1,3554.68,3559.66
33,3908.51,4048.31,3997.27,4108.4,3823.35,4047.23,3858.24,3608.47,4063.65,4065.51,4310.89,4356.26,5314.78,5260.65,5329.61,4009.37,4333.72,4403.08,4252.3,4011.62,4309.97,3823.28,4108.99,4862.11,5272.02,4945.81,4089.4,4102.88,4145.84,4066.19,4142.71,4124.51,4015.47,4139.02,4184.44,4366.91,4213.17,4198.27,5041.33,5232.46,5332.65,4283.08,4208.36,4315.2,4266.35,4313,4287.24,4013.18,4402.33,4573.15,4970.71,4905.27,4067.83,4015.01,4075.02,4111.86,3994.14,4327.51,4026.82,4230.05,4114.95,4227.2,4002.18,4226.66,4913.58,4969.6,5051.88,4209.81,3809.31,4274.5,4353.68,3850.16,3902.36,4247.47,4530.97,4688.29,4926.67,4707.66,4127.48,4180.76,3988.95,4213.35,4046.82,4333.27,4015.5,3936.28,3957.41,4263.14,4227.44,4200.48,4767.59,4877.06,4626.69,4233.78,4105.04,4233.85,4227.84,3935.92,4137.68,4296.88,4221.79,4463.42,4593.76,4559.98,3850.34,4188.48,3911.88,4144.57,4181.14,4181.11,3793.95,3939.88,4175,4156.02,4197.84,4047.54,4673.23,4685.69,4837.33,4224.81,4263.89,3755.87,4098.46,4268.71,4100.91,4346.76,4335.35,4164.82,4152.27,3937.99,3971.29,4046.54,4103.26,3839.47,3972.38,4113.84,4072.99,3943.4,4020.43,3942.48,3782.66,4352.05,4263.42,4201.78,4115.42,4279,4334.09,3851.27,4207.97,4176.15,3979.22,3999.42,4027.01,3690.26,3962.68,3991.91,3969.8,3958.19,4280.52,4402.57,4391.48,4077.58,4281.47,4023.18,4187.28,4145.5,4213.17,4165.47,3900.3,3997.25,4053.64,4109.4,3833.74,3929.78,4111.41,3979.46,3991.28,4381.84,4383.11,4445.51,4277.31,4351.69,4241.09,4175.8,4231.34,3510.73,3555.5,3560.55
